,도장,해체,설치,양중,굴착,정리,매설,기타
2255,0,0,0,0,0,0,0,23
2256,0,0,0,0,0,0,0,14
2257,1,0,0,0,0,0,0,40
2258,0,0,0,0,0,0,0,94
2259,0,1,0,0,0,0,0,47
2260,0,0,1,0,0,0,0,34
2261,0,0,1,0,0,0,0,16
2262,0,0,0,0,0,0,0,14
2263,0,0,0,0,0,0,0,18
2264,0,0,0,0,0,0,0,18
2265,0,0,1,0,0,0,0,18
2266,0,0,0,0,0,0,0,6
2267,0,0,0,0,0,0,0,18
2268,0,0,0,0,0,0,0,11
2269,0,0,1,0,0,0,0,33
2270,0,0,0,0,0,0,0,29
2271,0,1,0,0,0,0,0,23
2272,0,0,1,0,0,0,0,19
2273,0,1,0,0,0,0,0,8
2274,0,0,0,0,0,0,0,29
2275,0,0,1,0,0,0,0,25
2276,0,0,0,0,0,0,0,51
2277,0,0,0,0,0,0,0,29
2278,0,0,0,0,0,0,0,18
2279,0,0,0,1,0,0,0,47
2280,0,0,1,0,0,0,0,76
2281,0,0,0,0,0,0,0,14
2282,0,0,0,0,0,0,0,41
2283,0,0,0,0,0,0,0,29
2284,0,0,1,0,0,0,0,25
2285,0,0,0,0,0,0,0,18
2286,0,0,0,0,0,0,0,30
2287,0,0,0,0,0,0,0,14
2288,0,0,0,0,0,0,0,47
2289,0,0,1,0,0,0,0,63
2290,0,0,0,0,0,0,0,20
2291,0,0,0,0,0,0,0,25
2292,0,0,0,0,0,0,0,27
2293,0,0,0,0,0,0,0,15
2294,0,1,0,0,0,0,0,20
2295,0,0,0,0,0,0,0,17
2296,0,0,0,0,0,0,0,24
2297,0,0,0,0,0,0,0,11
2298,0,2,0,0,0,0,0,49
2299,0,0,0,0,0,0,0,10
2300,0,0,0,0,0,0,0,32
2301,0,1,0,0,0,0,0,32
2302,0,0,1,0,0,0,0,40
2303,0,0,0,0,0,0,0,12
2304,0,2,0,0,0,0,0,25
2305,0,0,1,0,0,0,0,45
2306,0,0,1,0,0,0,0,46
2307,0,1,0,0,0,0,0,48
2308,0,0,0,0,0,0,0,12
2309,0,0,0,0,0,0,0,13
2310,0,0,1,0,0,0,0,7
2311,0,0,0,0,0,0,0,33
2312,0,1,0,0,0,0,0,8
2313,0,0,0,0,0,0,0,19
2314,0,0,0,0,0,0,0,22
2315,0,0,0,0,0,0,0,23
2316,0,1,0,0,0,0,0,22
2317,0,1,0,0,0,0,0,40
2318,0,0,0,0,0,0,0,18
2319,0,0,0,0,0,0,0,13
2320,0,0,0,0,0,0,0,9
2321,0,0,0,0,0,0,0,23
2322,0,1,1,0,0,0,0,14
2323,0,0,0,0,0,0,0,49
2324,0,0,0,0,0,0,0,25
2325,0,0,0,0,0,0,0,21
2326,0,1,0,0,0,0,0,20
2327,0,0,0,0,0,0,0,19
2328,0,0,0,0,0,0,0,23
2329,0,0,0,0,0,0,0,45
2330,0,0,1,0,0,0,0,33
2331,0,0,0,0,0,0,0,21
2332,0,0,0,0,0,0,0,20
2333,0,0,1,0,0,0,0,39
2334,0,0,1,0,0,0,0,37
2335,0,0,0,0,0,0,0,23
2336,0,0,2,0,0,0,0,41
2337,0,0,0,0,0,0,0,25
2338,1,0,0,0,0,0,0,15
2339,0,0,1,0,0,0,0,18
2340,0,0,0,0,0,0,0,23
2341,0,0,0,0,0,0,0,23
2342,0,0,0,0,0,0,0,24
2343,0,0,0,0,0,0,0,15
2344,0,0,0,0,0,0,0,49
2345,0,0,0,0,0,0,0,28
2346,0,0,0,0,0,0,0,46
2347,0,0,1,0,0,0,0,42
2348,0,0,0,0,0,0,0,25
2349,0,0,1,0,0,0,0,16
2350,0,0,0,0,0,0,0,40
2351,0,1,0,0,0,0,0,27
2352,0,0,0,0,0,0,0,37
2353,0,0,0,0,0,0,0,34
2354,0,0,1,0,0,0,0,31
2355,0,0,2,0,0,0,0,19
2356,0,0,1,0,0,0,0,57
2357,0,0,1,0,0,0,0,28
2358,0,0,0,0,0,0,0,10
2359,0,0,2,0,0,0,0,30
2360,0,1,0,0,0,0,0,47
2361,0,0,1,0,0,0,0,23
2362,0,0,1,0,0,0,0,39
2363,0,0,0,0,0,0,0,24
2364,0,0,0,0,0,0,0,11
2365,0,0,0,0,0,0,0,45
2366,0,0,0,0,0,0,0,13
2367,0,0,1,0,0,0,0,6
2368,0,0,0,0,0,0,0,19
2369,0,0,1,0,0,0,0,29
2370,0,0,0,0,0,0,0,20
2371,0,0,0,0,0,0,0,18
2372,0,2,0,0,0,1,0,48
2373,0,0,0,0,0,0,0,21
2374,0,0,0,0,0,0,0,14
2375,0,0,0,0,0,0,0,17
2376,0,0,0,0,0,0,0,15
2377,0,1,2,0,0,0,0,35
2378,0,1,0,0,0,0,0,25
2379,0,0,0,0,0,0,0,37
2380,0,1,0,0,0,0,0,17
2381,0,1,0,0,0,0,0,22
2382,0,1,0,0,0,0,0,17
2383,0,2,0,0,0,0,0,16
2384,0,0,0,0,0,0,0,15
2385,0,0,0,0,0,0,0,14
2386,0,0,0,0,0,0,0,9
2387,0,0,0,0,0,0,0,6
2388,0,0,0,0,0,0,0,23
2389,0,1,0,0,0,0,0,20
2390,0,1,0,0,0,0,0,21
2391,0,0,1,0,0,0,0,28
2392,0,0,0,0,0,0,0,25
2393,0,0,1,0,0,0,0,21
2394,0,1,0,0,0,0,0,19
2395,0,0,0,0,0,0,0,23
2396,0,0,0,0,0,0,0,30
2397,0,0,0,0,0,0,0,16
2398,0,0,0,0,0,0,0,20
2399,0,0,0,0,0,0,0,15
2400,0,0,0,0,0,0,0,22
2401,0,0,0,0,0,0,0,33
2402,1,0,0,0,0,0,0,14
2403,0,0,1,0,0,0,0,17
2404,0,1,0,0,0,0,0,25
2405,0,0,0,0,0,0,0,13
2406,0,0,0,1,0,0,0,40
2407,0,0,0,1,0,0,0,47
2408,0,0,0,0,0,0,0,40
2409,0,0,1,0,0,0,0,22
2410,0,0,0,0,0,0,0,11
2411,0,0,1,0,0,1,0,35
2412,1,0,0,0,0,0,0,12
2413,0,0,0,0,0,0,0,19
2414,0,0,1,0,0,0,0,21
2415,0,0,0,0,0,0,0,16
2416,0,0,0,0,0,0,0,12
2417,0,0,0,0,0,0,0,23
2418,0,0,0,0,0,0,0,15
2419,0,0,0,0,0,0,0,9
2420,0,0,1,0,0,0,0,15
2421,0,0,0,0,0,0,0,100
2422,0,0,1,0,0,0,0,48
2423,0,0,0,0,0,0,0,17
2424,0,3,0,0,0,0,0,34
2425,0,0,0,0,0,0,0,11
2426,0,0,0,0,0,0,0,36
2427,0,0,0,0,0,0,0,68
2428,0,0,0,0,0,0,0,65
2429,0,0,0,0,0,0,0,13
2430,1,0,0,0,0,0,0,16
2431,0,0,0,0,0,0,0,15
2432,0,0,0,0,0,0,0,20
2433,0,0,0,0,0,0,0,20
2434,0,0,0,0,0,0,0,22
2435,0,0,0,0,0,0,0,39
2436,0,0,0,0,0,0,0,38
2437,0,0,0,0,0,0,0,80
2438,0,0,0,0,0,0,0,12
2439,0,0,0,0,0,0,0,19
2440,0,0,0,0,0,0,0,15
2441,0,0,1,0,0,0,0,35
2442,0,0,0,0,0,0,0,14
2443,0,0,0,0,0,0,0,26
2444,0,0,0,0,0,0,0,43
2445,0,0,0,0,0,0,0,6
2446,0,0,0,0,0,0,0,29
2447,0,0,0,0,0,0,0,34
2448,0,0,0,0,0,0,0,28
2449,0,0,1,0,0,0,0,29
2450,0,0,0,0,0,0,0,14
2451,0,0,0,0,0,0,0,17
2452,0,0,0,0,0,0,0,13
2453,0,0,0,0,0,0,0,13
2454,0,0,2,0,0,0,0,33
2455,0,1,0,0,0,0,0,21
2456,0,0,0,0,0,0,0,18
2457,0,0,0,0,0,0,0,20
2458,0,0,0,0,0,0,0,6
2459,0,0,0,0,0,0,0,15
2460,0,0,0,0,0,0,0,14
2461,0,1,0,0,0,0,0,23
2462,0,0,0,0,0,0,0,33
2463,0,0,0,0,0,0,0,26
2464,0,1,0,0,0,0,0,26
2465,0,1,0,0,0,0,0,27
2466,0,0,0,0,0,0,0,28
2467,0,0,1,0,0,0,0,12
2468,0,0,1,0,0,0,0,27
2469,1,0,0,0,0,0,0,18
2470,0,0,0,0,0,0,0,30
2471,0,0,0,0,0,0,0,32
2472,0,0,0,0,0,0,0,107
2473,0,0,0,0,0,0,0,12
2474,0,0,0,0,0,0,0,17
2475,0,0,0,0,0,0,0,21
2476,0,0,0,0,0,0,0,56
2477,0,0,0,0,0,0,0,23
2478,0,0,0,0,0,0,0,24
2479,0,0,0,0,0,0,0,23
2480,0,0,0,0,0,0,0,28
2481,0,0,1,0,0,0,0,22
2482,2,0,2,0,0,1,0,45
2483,0,0,0,0,0,0,0,25
2484,0,0,1,0,0,0,0,19
2485,0,0,0,0,0,0,0,15
2486,0,0,0,0,0,0,0,13
2487,0,0,1,0,0,0,0,33
2488,0,0,1,0,0,0,0,30
2489,0,0,0,0,0,0,0,15
2490,0,0,0,0,0,0,0,39
2491,0,0,0,0,0,0,0,19
2492,0,0,0,0,0,0,0,34
2493,0,0,0,0,0,0,0,24
2494,0,0,0,1,0,0,0,25
2495,0,0,0,0,0,0,0,26
2496,0,1,0,0,0,0,0,23
2497,0,0,0,0,0,0,0,29
2498,0,0,0,0,0,0,0,24
2499,0,2,0,0,0,0,0,23
2500,0,0,0,0,0,0,0,25
2501,0,1,0,0,0,0,0,24
2502,0,2,0,0,0,0,0,38
2503,0,0,2,0,0,0,0,41
2504,0,0,1,0,0,0,0,28
2505,0,0,0,0,0,0,0,45
2506,0,0,1,0,0,0,0,18
2507,0,0,0,0,0,0,0,19
2508,0,0,0,0,0,0,0,14
2509,0,0,1,0,0,0,0,38
2510,0,1,0,0,0,0,0,12
2511,0,0,0,0,0,0,0,20
2512,0,0,0,0,0,0,0,13
2513,0,0,0,0,0,0,0,19
2514,0,0,1,0,0,0,0,19
2515,0,0,0,0,0,0,0,25
2516,0,1,0,0,0,0,0,17
2517,0,0,0,0,0,0,0,26
2518,1,0,0,0,0,0,0,12
2519,0,0,0,0,0,0,0,17
2520,0,0,0,0,0,0,0,16
2521,0,0,0,0,0,0,0,8
2522,0,0,1,0,0,0,0,19
2523,0,0,1,0,0,0,0,36
2524,0,0,0,0,0,0,0,32
2525,0,0,0,0,0,1,0,32
2526,0,0,0,0,0,0,0,20
2527,0,0,0,0,0,0,0,20
2528,0,0,0,0,0,0,0,15
2529,0,0,0,0,0,0,0,23
2530,0,0,1,0,0,0,0,26
2531,0,0,0,0,0,0,0,12
2532,0,0,0,0,0,0,0,42
2533,0,1,0,0,0,0,0,24
2534,0,2,0,0,0,1,0,45
2535,0,0,1,0,0,0,0,18
2536,0,0,0,0,0,0,0,59
2537,0,1,1,0,0,0,0,13
2538,0,1,0,0,0,0,0,17
2539,0,0,2,0,0,0,0,15
2540,0,0,0,0,0,0,0,16
2541,0,0,0,0,0,0,0,25
2542,0,0,0,0,0,0,0,17
2543,0,1,0,0,0,0,0,44
2544,0,1,0,0,0,0,0,56
2545,0,0,0,0,0,0,0,66
2546,0,0,0,0,0,0,0,15
2547,0,0,1,0,0,0,0,32
2548,0,0,0,0,0,0,0,23
2549,0,0,1,0,0,0,0,32
2550,0,0,0,0,0,0,0,18
2551,0,0,0,0,0,0,0,5
2552,0,1,0,0,0,0,0,13
2553,0,0,0,0,0,0,0,12
2554,0,0,1,0,0,0,0,39
2555,0,0,0,0,0,0,0,17
2556,1,0,0,0,0,0,0,17
2557,0,0,0,0,0,1,0,23
2558,0,0,0,0,0,0,0,12
2559,0,0,0,0,0,0,0,23
2560,0,0,0,0,0,0,0,47
2561,0,0,0,0,0,0,0,35
2562,0,0,0,0,0,0,0,18
2563,0,0,0,0,0,0,0,36
2564,0,0,0,0,0,0,0,21
2565,0,0,0,0,0,0,0,27
2566,0,1,0,0,0,0,0,43
2567,2,0,0,0,0,0,0,28
2568,0,0,0,0,0,0,0,30
2569,0,0,0,0,0,0,0,25
2570,0,0,0,0,0,0,0,69
2571,0,1,0,0,0,0,0,24
2572,0,0,0,0,0,0,0,35
2573,0,0,0,0,0,0,0,23
2574,0,0,0,0,0,0,0,26
2575,0,0,0,0,0,0,0,16
2576,0,0,1,0,0,0,0,16
2577,0,0,0,0,0,0,0,34
2578,0,0,0,0,0,0,0,25
2579,0,1,0,0,0,0,0,6
2580,0,0,1,0,0,0,0,28
2581,0,1,0,0,0,0,0,13
2582,0,0,1,0,0,0,0,25
2583,0,0,0,0,0,0,0,27
2584,0,0,0,0,0,0,0,27
2585,0,0,1,0,0,0,0,40
2586,0,0,0,0,0,0,0,19
2587,0,0,0,0,0,0,0,16
2588,0,0,0,0,0,0,0,14
2589,1,0,0,0,0,0,0,23
2590,0,0,0,0,0,0,0,26
2591,0,0,0,0,0,0,0,21
2592,0,0,1,0,0,0,0,16
2593,0,0,0,0,0,0,0,24
2594,0,0,2,0,0,0,0,13
2595,0,1,0,0,0,0,0,25
2596,0,0,1,0,0,0,0,40
2597,0,1,0,0,0,0,0,30
2598,0,1,0,0,0,0,0,56
2599,0,0,0,0,0,0,0,19
2600,0,0,0,0,0,1,0,21
2601,0,0,1,0,0,0,0,11
2602,0,0,0,0,0,0,0,3
2603,0,0,0,0,0,0,0,23
2604,0,0,1,0,0,0,0,15
2605,0,0,0,0,0,0,0,85
2606,0,0,0,0,0,0,0,21
2607,0,0,0,0,0,0,0,38
2608,0,0,0,0,0,0,0,8
2609,0,0,0,0,0,0,0,15
2610,0,1,0,0,0,0,0,30
2611,0,0,0,0,0,0,0,23
2612,0,0,0,0,0,0,0,36
2613,0,0,0,0,0,0,0,15
2614,0,0,0,0,0,0,0,31
2615,0,1,0,0,0,0,0,32
2616,1,0,0,0,0,0,0,8
2617,0,0,0,0,0,0,0,31
2618,0,1,0,0,0,0,0,45
2619,0,0,1,0,0,0,0,20
2620,0,2,0,0,0,0,0,23
2621,1,0,0,0,0,0,0,66
2622,0,0,0,0,0,0,0,29
2623,0,0,0,0,0,0,0,15
2624,0,0,0,0,0,0,0,59
2625,0,0,1,0,0,0,0,32
2626,0,0,1,0,0,0,0,29
2627,0,3,1,0,0,0,0,125
2628,0,0,0,0,0,0,0,28
2629,0,0,0,0,0,0,0,16
2630,0,0,0,0,0,0,0,16
2631,0,0,0,0,0,0,0,16
2632,0,0,0,0,0,0,0,26
2633,0,0,0,0,0,0,0,49
2634,0,0,0,0,0,0,0,39
2635,0,1,0,0,0,0,0,56
2636,0,0,0,0,0,0,0,15
2637,0,0,0,0,0,0,0,9
2638,0,0,0,0,0,0,0,20
2639,0,1,0,0,0,0,0,19
2640,0,0,0,0,0,0,0,52
2641,0,0,0,0,0,0,0,17
2642,0,2,0,0,0,0,0,30
2643,0,0,0,0,0,0,0,27
2644,0,0,1,0,0,0,0,25
2645,0,0,0,0,0,0,0,27
2646,0,0,1,0,0,0,0,22
2647,0,0,0,0,0,0,0,26
2648,0,0,1,0,0,0,0,40
2649,0,1,0,0,0,0,0,17
2650,0,1,0,0,0,0,0,25
2651,0,0,0,0,0,0,0,23
2652,0,0,0,0,0,0,0,23
2653,0,0,0,0,0,0,0,53
2654,0,0,0,0,0,0,0,22
2655,0,0,0,0,0,0,0,19
2656,0,0,1,0,0,0,0,62
2657,0,0,2,0,0,0,0,41
2658,0,0,0,0,0,0,0,19
2659,0,0,1,0,0,0,0,33
2660,0,0,0,0,0,0,0,51
2661,0,0,0,0,0,0,0,18
2662,0,0,2,0,0,0,0,24
2663,0,1,0,0,0,0,0,30
2664,0,0,0,0,0,0,0,11
2665,0,0,0,0,0,0,0,45
2666,0,0,0,0,0,0,0,20
2667,0,0,0,0,0,0,0,17
2668,0,0,0,0,0,0,0,11
2669,0,0,1,0,0,0,0,20
2670,0,0,0,0,0,0,0,11
2671,0,0,0,0,0,0,0,25
2672,0,0,0,0,0,0,0,33
2673,0,0,0,0,0,0,0,23
2674,0,0,0,0,0,1,0,13
2675,0,0,2,0,0,0,0,43
2676,0,0,1,0,0,0,0,27
2677,0,0,0,0,0,0,0,8
2678,0,0,1,0,0,0,0,22
2679,0,0,0,0,0,0,0,21
2680,0,0,0,0,0,0,0,16
2681,0,1,0,0,0,0,0,15
2682,0,0,0,0,0,0,0,31
2683,0,0,0,0,0,0,0,11
2684,0,0,0,0,0,0,0,29
2685,0,0,1,0,0,0,0,38
2686,0,0,0,0,0,0,0,37
2687,0,1,0,0,0,0,0,9
2688,0,0,1,0,0,0,0,32
2689,0,0,0,0,0,0,0,9
2690,0,0,0,0,0,0,0,40
2691,0,0,1,0,0,0,0,17
2692,0,0,0,0,0,0,0,13
2693,0,0,0,0,0,0,0,17
2694,0,0,0,0,0,0,0,58
2695,1,0,0,0,0,0,0,92
2696,0,0,0,0,0,0,0,26
2697,0,1,0,0,0,0,0,14
2698,0,0,0,0,0,1,0,21
2699,0,1,0,0,0,0,0,21
2700,0,0,0,0,0,0,0,26
2701,0,0,0,0,0,0,0,24
2702,0,0,0,0,0,0,0,16
2703,1,0,0,0,0,0,0,34
2704,0,0,0,0,0,0,0,21
2705,0,0,0,0,0,0,0,14
2706,0,0,0,0,0,0,0,14
2707,0,0,0,0,0,0,0,6
2708,0,0,0,0,0,2,0,49
2709,0,0,0,0,0,0,0,41
2710,0,0,1,0,0,0,0,31
2711,0,0,2,0,0,0,0,20
2712,0,0,0,0,0,0,0,18
2713,0,0,0,0,0,0,0,17
2714,0,0,0,0,0,0,0,70
2715,0,0,0,0,0,0,0,32
2716,0,1,0,0,0,0,0,12
2717,0,0,0,0,0,0,0,24
2718,0,0,0,0,0,0,0,38
2719,0,0,0,0,0,0,0,20
2720,0,0,0,0,0,0,0,22
2721,0,0,0,0,0,0,0,19
2722,0,0,1,0,0,0,0,17
2723,0,0,0,0,0,0,0,19
2724,0,0,0,0,0,0,0,26
2725,0,0,0,0,0,0,0,18
2726,0,0,0,0,0,0,0,15
2727,0,0,0,0,0,0,0,46
2728,0,0,0,0,0,0,0,36
2729,0,0,0,0,0,0,0,29
2730,0,0,0,0,0,0,0,17
2731,0,0,0,0,0,0,0,15
2732,0,0,0,0,0,0,0,44
2733,0,0,1,0,0,0,0,25
2734,0,0,0,1,0,0,0,45
2735,0,0,0,0,0,0,0,55
2736,0,0,0,0,0,0,0,28
2737,0,0,0,0,0,0,0,52
2738,0,0,0,0,0,0,0,26
2739,0,0,0,0,0,0,0,26
2740,0,0,0,0,0,0,0,24
2741,0,0,0,0,0,0,0,17
2742,0,0,0,0,0,1,0,31
2743,0,0,0,0,0,0,0,23
2744,0,0,0,0,0,0,0,18
2745,0,0,0,0,0,0,0,21
2746,0,0,0,0,0,0,0,24
2747,0,0,0,0,0,0,0,8
2748,0,0,0,0,0,0,0,16
2749,0,0,1,0,0,0,0,16
2750,0,0,1,0,0,0,0,46
2751,0,0,1,0,0,0,0,17
2752,0,0,0,0,0,0,0,32
2753,0,0,0,0,0,0,0,59
2754,0,0,0,0,0,0,0,26
2755,0,0,0,0,0,0,0,14
2756,0,2,0,0,0,0,0,19
2757,0,0,1,0,0,0,0,25
2758,1,0,2,0,0,0,0,46
2759,0,0,0,0,0,0,0,24
2760,0,0,0,0,0,0,0,38
2761,0,1,0,0,0,0,0,26
2762,0,0,0,0,0,0,0,27
2763,0,0,0,0,0,0,0,14
2764,0,0,1,0,0,0,0,11
2765,0,0,0,0,0,0,0,21
2766,0,0,0,0,0,0,0,25
2767,0,0,0,0,0,0,0,44
2768,0,0,0,0,0,0,0,17
2769,0,0,0,0,0,0,0,27
2770,0,0,0,0,0,0,0,24
2771,0,0,0,0,0,0,0,12
2772,0,0,0,0,0,0,0,44
2773,0,0,0,0,0,0,0,53
2774,0,0,0,0,0,0,0,53
2775,0,0,0,0,0,0,0,53
2776,0,1,0,0,0,0,0,10
2777,0,0,0,0,0,0,0,26
2778,0,0,0,0,0,0,0,13
2779,0,0,0,0,0,0,0,39
2780,0,0,0,0,0,0,0,59
2781,0,0,0,0,0,0,0,18
2782,0,0,0,0,0,0,0,19
2783,0,0,0,0,0,0,0,18
2784,0,0,1,0,0,0,0,15
2785,0,0,0,0,0,0,0,23
2786,0,1,0,0,0,0,0,20
2787,0,0,0,0,0,0,0,16
2788,0,0,0,0,0,0,0,23
2789,0,0,0,0,0,0,0,46
2790,0,0,0,0,0,0,0,36
2791,0,0,0,0,0,0,0,15
2792,0,0,1,0,0,0,0,25
2793,0,0,1,0,0,0,0,51
2794,0,0,0,0,0,0,0,15
2795,0,0,0,0,0,0,0,22
2796,0,0,0,0,0,1,0,12
2797,0,1,0,0,0,0,0,13
2798,0,0,1,0,0,0,0,45
2799,0,0,1,0,0,0,0,24
2800,0,1,0,0,0,0,0,24
2801,0,0,0,0,0,0,0,29
2802,0,0,0,0,0,0,0,14
2803,0,1,0,0,0,0,0,44
2804,0,1,0,0,0,0,0,36
2805,0,0,0,0,0,0,0,20
2806,0,0,0,0,0,0,0,21
2807,0,0,0,0,0,0,0,24
2808,0,0,0,0,0,0,0,24
2809,0,1,0,0,0,0,0,18
2810,0,1,0,0,0,0,0,18
2811,0,0,0,0,0,0,0,19
2812,0,0,0,0,0,0,0,19
2813,0,0,0,0,0,0,0,29
2814,0,0,0,0,0,0,0,23
2815,0,0,0,0,0,0,0,31
2816,0,0,0,0,0,0,0,15
2817,0,1,0,0,0,0,0,19
2818,0,0,0,0,0,0,0,16
2819,0,0,0,0,0,0,0,39
2820,0,1,0,0,0,0,0,16
2821,0,0,2,0,0,0,0,22
2822,0,0,0,0,0,0,0,31
2823,0,0,0,0,0,0,0,26
2824,0,0,1,0,0,0,0,26
2825,0,0,0,0,0,0,0,22
2826,0,0,0,0,0,0,0,27
2827,0,0,0,0,0,0,0,20
2828,0,1,1,0,0,0,0,41
2829,0,0,0,0,0,0,0,21
2830,0,0,0,0,0,0,0,21
2831,0,0,0,0,0,0,0,25
2832,0,0,0,0,0,0,0,28
2833,0,0,0,0,0,0,0,37
2834,0,0,1,0,0,0,0,17
2835,0,0,0,0,0,0,0,21
2836,0,0,0,0,0,0,0,25
2837,0,0,0,0,0,0,0,20
2838,0,0,0,0,0,0,0,16
2839,1,0,0,0,0,0,0,18
2840,0,0,0,0,0,0,0,49
2841,1,0,0,0,0,0,0,17
2842,0,0,0,0,0,0,0,41
2843,0,0,0,0,0,0,0,25
2844,0,0,0,0,0,0,0,9
2845,0,0,0,0,0,0,0,11
2846,0,0,1,0,0,0,0,83
2847,0,0,1,0,0,0,0,25
2848,0,0,1,0,0,0,0,37
2849,0,0,0,0,0,0,0,25
2850,0,0,0,0,0,0,0,23
2851,0,0,1,0,0,0,0,22
2852,0,1,0,0,0,0,0,23
2853,0,0,1,0,0,0,0,18
2854,0,0,0,0,0,0,0,14
2855,0,0,0,0,0,0,0,20
2856,0,0,0,0,0,0,0,19
2857,0,0,0,0,0,0,0,20
2858,0,0,0,0,0,0,0,20
2859,0,1,0,0,0,0,0,25
2860,0,0,0,0,0,0,0,14
2861,0,0,0,0,0,0,0,20
2862,0,0,0,0,0,0,0,17
2863,0,0,4,0,0,0,0,36
2864,0,0,0,0,0,0,0,11
2865,0,0,0,0,0,0,0,23
2866,0,0,1,0,0,0,0,28
2867,0,0,0,0,0,0,0,22
2868,0,0,1,0,0,0,0,21
2869,0,1,0,0,0,0,0,36
2870,0,0,1,0,0,0,0,14
2871,0,1,0,0,0,0,0,26
2872,0,0,0,0,0,0,0,20
2873,0,1,0,0,0,0,0,29
2874,0,0,0,0,0,0,0,4
2875,0,0,0,0,0,0,0,40
2876,0,0,1,0,0,0,0,32
2877,0,0,0,0,0,0,0,18
2878,0,0,0,0,0,0,0,17
2879,0,1,0,0,0,0,0,30
2880,0,0,0,0,0,0,0,16
2881,0,0,0,0,0,0,0,17
2882,0,0,0,0,0,0,0,10
2883,0,0,0,0,0,0,0,21
2884,0,0,1,0,0,0,0,32
2885,0,0,0,0,0,0,0,45
2886,0,0,0,0,0,0,0,45
2887,0,0,0,0,0,0,0,5
2888,0,0,0,0,0,0,0,15
2889,0,0,0,0,0,0,0,27
2890,0,0,0,0,0,0,0,9
2891,0,1,1,0,0,0,0,53
2892,0,0,0,0,0,0,0,37
2893,0,1,1,0,0,0,0,25
2894,0,0,0,0,0,0,0,17
2895,0,0,0,0,0,0,0,17
2896,0,0,1,0,0,0,0,17
2897,0,0,0,0,0,0,0,50
2898,0,0,0,0,0,0,0,10
2899,0,0,0,0,0,0,0,5
2900,0,0,0,0,0,0,0,29
2901,0,0,1,0,0,0,0,28
2902,0,0,1,0,0,0,0,15
2903,1,0,0,0,0,0,0,14
2904,0,0,0,0,0,0,0,26
2905,0,0,0,0,0,0,0,12
2906,0,0,0,0,0,0,0,57
2907,0,0,0,0,0,0,0,51
2908,0,0,0,0,0,0,0,15
2909,0,0,0,0,0,0,0,53
2910,0,1,0,0,0,0,0,15
2911,0,0,0,0,0,0,0,9
2912,0,0,0,0,0,0,0,37
2913,0,0,0,0,0,0,0,16
2914,0,0,1,0,0,0,0,24
2915,0,2,0,0,0,0,0,37
2916,0,0,0,0,0,0,0,27
2917,0,0,0,0,0,0,0,8
2918,0,0,1,0,0,0,0,11
2919,0,1,0,0,0,0,0,16
2920,1,0,0,0,0,0,0,52
2921,0,0,0,0,0,0,0,25
2922,0,0,0,0,0,0,0,24
2923,0,0,1,0,0,0,0,13
2924,0,0,0,0,0,0,0,30
2925,0,0,0,0,0,0,0,27
2926,0,0,0,0,0,0,0,43
2927,0,0,0,0,0,0,0,35
2928,0,0,0,0,0,0,0,39
2929,0,0,0,0,0,0,0,18
2930,0,1,0,0,0,0,0,50
2931,0,1,0,0,0,0,0,24
2932,0,1,0,0,0,0,0,19
2933,0,0,0,0,0,0,0,12
2934,0,0,1,0,0,0,0,33
2935,0,0,0,0,0,1,0,29
2936,0,0,3,0,0,0,0,37
2937,0,0,0,0,0,0,0,31
2938,0,0,0,0,0,0,0,34
2939,0,0,0,0,0,0,0,20
2940,0,0,1,0,0,0,0,15
2941,0,0,0,0,0,0,0,24
2942,0,0,1,0,0,0,0,28
2943,0,0,0,0,0,1,0,23
2944,0,0,0,0,0,0,0,72
2945,0,0,0,0,0,0,0,31
2946,0,0,0,0,0,0,0,24
2947,0,0,0,0,0,0,0,12
2948,0,0,0,0,0,0,0,25
2949,0,0,0,0,0,0,0,27
2950,0,1,1,0,0,1,0,28
2951,0,0,0,0,0,0,0,22
2952,0,1,0,0,0,0,0,17
2953,0,0,0,0,0,0,0,28
2954,0,0,0,0,0,0,0,20
2955,0,0,0,0,0,0,0,29
2956,0,0,0,0,0,0,0,22
2957,0,0,1,0,0,0,0,13
2958,0,0,0,0,0,0,0,26
2959,0,0,0,0,0,0,0,27
2960,0,0,8,0,0,0,0,146
2961,0,0,0,0,0,0,0,17
2962,0,1,0,0,0,0,0,26
2963,0,1,1,0,0,0,0,42
2964,0,0,0,0,0,0,0,8
2965,0,0,0,0,0,0,0,14
2966,0,0,0,0,0,0,0,24
2967,0,0,1,0,0,0,0,26
2968,0,1,0,0,0,0,0,30
2969,0,0,0,0,0,0,0,15
2970,0,0,0,0,0,0,0,18
2971,0,0,3,0,0,0,0,37
2972,0,0,0,0,0,0,0,43
2973,0,0,0,0,0,0,0,48
2974,0,0,0,0,0,0,0,30
2975,0,0,0,0,0,0,0,29
2976,0,0,1,0,0,0,0,14
2977,0,0,0,0,0,0,0,26
2978,0,0,0,0,0,0,0,26
2979,0,0,0,0,0,0,0,33
2980,0,1,0,0,0,0,0,18
2981,0,0,0,0,0,0,0,8
2982,0,0,0,0,0,0,0,18
2983,0,0,3,0,0,0,0,40
2984,0,0,0,0,0,0,0,25
2985,0,0,0,0,0,0,0,18
2986,0,1,0,0,0,0,0,53
2987,0,0,1,0,0,0,0,33
2988,0,0,0,0,0,0,0,17
2989,0,0,0,0,0,0,0,46
